timestamp,x,y
1778752230.983243,-199,-4
1778752231.003886,-165,-13
1778752231.019942,-172,-35
1778752231.036733,-158,-56
1778752231.053806,-137,-41
1778752231.07102,-105,-117
1778752231.086237,-77,-169
1778752231.103965,-48,-166
1778752231.120415,-74,-177
1778752231.137713,-76,-192
1778752231.151923,-86,-215
1778752231.170131,-97,-248
1778752231.184198,-64,-239
1778752231.202765,-39,-261
1778752231.219879,-13,-260
1778752231.23741,-1,-278
1778752231.253079,-14,-308
1778752231.270834,2,-310
1778752231.286307,14,-312
1778752231.303196,71,-299
1778752231.318907,95,-303
1778752231.336573,97,-283
1778752231.350978,78,-297
1778752231.367414,68,-314
1778752231.383728,74,-321
1778752231.401318,65,-323
1778752231.415567,68,-321
1778752231.43446,80,-321
1778752231.449343,87,-315
1778752231.468904,111,-319
1778752231.484379,128,-330
1778752231.501902,159,-321
1778752231.518,200,-308
1778752231.535375,218,-313
1778752231.551405,238,-303
1778752231.56887,268,-325
1778752231.583584,319,-326
1778752231.602438,295,-326
1778752231.616806,307,-316
1778752231.636124,280,-327
1778752231.652105,288,-330
1778752231.668794,298,-322
1778752231.684124,291,-331
1778752231.702245,247,-344
1778752231.716171,236,-338
1778752231.735345,227,-344
1778752231.750516,191,-348
1778752231.767251,185,-351
1778752231.783453,174,-355
1778752231.801085,150,-355
1778752231.817908,159,-339
1778752231.834056,88,-371
1778752231.848191,72,-375
1778752231.866442,65,-375
1778752231.881126,59,-376
1778752231.899841,22,-382
1778752231.914955,13,-373
1778752231.929923,9,-368
1778752231.948112,20,-370
1778752231.964162,14,-375
1778752231.97909,31,-374
1778752231.997878,19,-375
1778752232.011299,37,-367
1778752232.032819,11,-373
1778752232.049568,26,-357
1778752232.06534,27,-368
1778752232.082599,32,-368
1778752232.096708,31,-368
1778752232.114971,30,-368
1778752232.131333,20,-380
1778752232.14767,35,-368
1778752232.1646,43,-367
1778752232.182101,27,-373
1778752232.19769,7,-403
1778752232.213148,8,-418
1778752232.233516,57,-489
1778752232.247967,78,-511
1778752232.266036,114,-444
1778752232.281096,122,-443
1778752232.29992,212,-460
1778752232.314296,257,-447
1778752232.330013,298,-463
1778752232.348759,260,-460
1778752232.364883,210,-480
1778752232.380311,203,-485
1778752232.397803,210,-461
1778752232.412838,228,-438
1778752232.430776,209,-466
1778752232.444586,175,-478
1778752232.464361,199,-492
1778752232.478518,211,-489
1778752232.496542,211,-486
1778752232.511355,176,-487
1778752232.531118,191,-502
1778752232.54553,198,-508
1778752232.564579,228,-491
1778752232.579719,240,-491
1778752232.595499,200,-469
1778752232.610634,169,-472
1778752232.628801,161,-467
1778752232.64496,150,-473
1778752232.66401,129,-494
1778752232.679594,88,-527
1778752232.699247,31,-563
1778752232.716456,15,-580
1778752232.73223,-63,-636
1778752232.747957,-43,-628
1778752232.764006,-119,-673
1778752232.782607,-146,-694
1778752232.800855,-230,-743
1778752232.815293,-282,-759
1778752232.831901,-256,-692
1778752232.84937,-245,-704
1778752232.866528,-230,-686
1778752232.881839,-191,-670
1778752232.899687,-200,-594
1778752232.913717,-215,-554
1778752232.93287,-229,-516
1778752232.948872,-249,-479
1778752232.963897,-250,-467
1778752232.980114,-236,-477
1778752232.996047,-247,-413
1778752233.012471,-243,-383
1778752233.029712,-211,-380
1778752233.044464,-184,-367
1778752233.06213,-182,-334
1778752233.077713,-145,-277
1778752233.097439,-189,-300
1778752233.111913,-179,-289
1778752233.128435,-170,-274
1778752233.143959,-129,-253
1778752233.160752,-142,-241
1778752233.177175,-117,-222
1778752233.193095,-95,-227
1778752233.210559,-66,-203
1778752233.227309,-92,-210
1778752233.24366,-128,-221
1778752233.260814,-86,-166
1778752233.276106,-97,-182
1778752233.295523,-77,-196
1778752233.311596,-64,-206
1778752233.329873,-38,-187
1778752233.344234,-39,-191
1778752233.361369,-16,-179
1778752233.378656,-23,-199
1778752233.397287,-1,-186
1778752233.411734,-2,-193
1778752233.429694,29,-182
1778752233.444604,46,-183
1778752233.464015,36,-172
1778752233.478054,1,-188
1778752233.496558,36,-172
1778752233.511905,28,-178
1778752233.531935,45,-169
1778752233.547465,29,-181
1778752233.563758,57,-160
1778752233.580624,51,-167
1778752233.599711,49,-162
1778752233.614551,38,-163
1778752233.6307,61,-153
1778752233.646156,60,-149
1778752233.662473,74,-139
1778752233.677382,61,-133
1778752233.696075,50,-134
1778752233.710871,37,-146
1778752233.727814,38,-123
1778752233.742666,39,-125
1778752233.761514,7,-119
1778752233.776331,-37,-133
1778752233.793885,-44,-135
1778752233.810045,-76,-151
1778752233.826017,-63,-135
1778752233.844825,-111,-178
1778752233.862761,-198,-201
1778752233.878137,-239,-240
1778752233.895184,-232,-264
1778752233.910798,-284,-298
1778752233.929722,-396,-297
1778752233.944529,-410,-307
1778752233.965708,-497,-326
1778752233.981694,-564,-329
1778752233.999039,-607,-380
1778752234.014799,-621,-404
1778752234.030041,-632,-392
1778752234.04557,-679,-412
1778752234.063211,-665,-411
1778752234.078422,-619,-406
1778752234.096125,-666,-412
1778752234.111461,-693,-422
1778752234.128005,-714,-428
1778752234.143333,-721,-427
1778752234.160131,-761,-436
1778752234.178558,-807,-436
1778752234.193613,-823,-432
1778752234.211451,-824,-425
1778752234.228125,-827,-423
1778752234.243824,-875,-421
1778752234.260988,-871,-419
1778752234.274691,-870,-432
1778752234.293349,-871,-406
1778752234.30865,-897,-386
1778752234.325724,-856,-358
1778752234.340901,-864,-360
1778752234.357237,-862,-326
1778752234.374462,-855,-314
1778752234.392734,-826,-266
1778752234.406551,-823,-232
1778752234.426435,-845,-202
1778752234.441122,-852,-174
1778752234.460676,-849,-170
1778752234.476165,-816,-150
1778752234.494043,-783,-149
1778752234.510637,-806,-158
1778752234.526337,-731,-119
1778752234.542055,-748,-112
1778752234.560523,-635,-73
1778752234.577211,-619,-47
1778752234.592862,-571,-51
1778752234.609121,-561,-35
1778752234.624612,-458,-39
1778752234.641992,-429,-29
1778752234.655183,-404,-29
1778752234.674482,-366,-23
1778752234.690005,-330,-15
1778752234.707305,-287,-4
1778752234.724111,-250,-9
1778752234.738627,-245,-10
1778752234.756118,-230,-3
1778752234.771517,-221,-28
1778752234.79204,-163,-18
1778752234.805971,-147,-39
1778752234.824749,-126,-32
1778752234.839547,-104,-32
1778752234.860718,-75,-33
1778752234.875656,-94,-55
1778752234.893913,-62,-67
1778752234.908202,-39,-86
1778752234.926054,-43,-91
1778752234.941346,-37,-93
1778752234.958156,-21,-88
1778752234.973684,-17,-96
1778752234.9933,16,-80
1778752235.008474,22,-86
1778752235.023925,56,-89
1778752235.041446,78,-90
1778752235.056138,76,-84
1778752235.074073,89,-72
1778752235.088551,106,-58
1778752235.10718,110,-61
1778752235.120577,91,-66
1778752235.138372,93,-60
1778752235.156305,115,-45
1778752235.170747,128,-55
1778752235.186288,91,-58
1778752235.202484,79,-55
1778752235.222393,78,-65
1778752235.237226,93,-45
1778752235.255852,108,-53
1778752235.270082,115,-61
1778752235.287162,118,-74
1778752235.30275,139,-57
1778752235.321527,133,-65
1778752235.338506,142,-74
1778752235.355479,128,-74
1778752235.370272,121,-73
1778752235.388775,126,-77
1778752235.402904,120,-80
1778752235.421649,126,-75
1778752235.436191,118,-90
1778752235.453121,132,-70
1778752235.470358,124,-86
1778752235.485238,116,-90
1778752235.503981,149,-73
1778752235.518315,167,-68
1778752235.534862,183,-55
1778752235.550756,166,-59
1778752235.568437,169,-71
1778752235.58731,174,-66
1778752235.60245,188,-52
1778752235.620661,209,-36
1778752235.636507,203,-45
1778752235.652766,192,-34
1778752235.668655,179,-45
1778752235.687235,207,-13
1778752235.702825,194,-13
1778752235.724117,170,-11
1778752235.738242,181,-5
1778752235.755912,150,-42
1778752235.771071,149,-37
1778752235.788216,159,-21
1778752235.803049,154,-22
1778752235.820934,96,-110
1778752235.835773,46,-145
1778752235.853819,-7,-195
1778752235.873817,-6,-197
1778752235.890534,-11,-241
1778752235.906385,-25,-279
1778752235.921612,-7,-301
1778752235.939929,1,-309
1778752235.956322,-12,-346
1778752235.971814,122,-331
1778752235.987209,180,-333
1778752236.002875,190,-380
1778752236.021848,224,-403
1778752236.035724,325,-439
1778752236.055745,367,-432
1778752236.069855,408,-425
1778752236.086034,496,-463
1778752236.101888,547,-492
1778752236.119644,606,-501
1778752236.135574,611,-510
1778752236.155864,636,-554
1778752236.16946,659,-582
1778752236.186154,667,-595
1778752236.201879,675,-606
1778752236.220274,661,-611
1778752236.234942,644,-631
1778752236.254082,649,-628
1778752236.272187,645,-636
1778752236.286399,634,-635
1778752236.301616,636,-632
1778752236.318085,642,-630
1778752236.335081,624,-647
1778752236.351459,622,-645
1778752236.371366,607,-640
1778752236.385587,593,-648
1778752236.403931,572,-641
1778752236.424056,550,-654
1778752236.440813,559,-645
1778752236.457889,557,-639
1778752236.475231,554,-650
1778752236.492373,520,-670
1778752236.507279,518,-666
1778752236.523389,497,-658
1778752236.540558,469,-663
1778752236.557698,402,-669
1778752236.572256,364,-662
1778752236.592613,330,-672
1778752236.607633,319,-662
1778752236.623702,182,-669
1778752236.640244,87,-692
1778752236.657032,4,-694
1778752236.673369,-29,-685
1778752236.689983,-23,-688
1778752236.707122,-26,-295
1778752236.88913,-100,-134
1778752236.905851,400,-128
1778752236.922648,474,-551
1778752236.935781,495,-626
1778752236.953464,612,-686
1778752236.970587,667,-655
1778752236.985814,689,-630
1778752237.003459,707,-599
1778752237.022137,785,-653
1778752237.035304,830,-629
1778752237.055921,823,-618
1778752237.069896,836,-582
1778752237.08654,818,-595
1778752237.101485,847,-551
1778752237.119208,813,-524
1778752237.134154,807,-485
1778752237.149637,784,-409
1778752237.169641,778,-373
1778752237.187247,773,-357
1778752237.204809,735,-406
1778752237.221499,704,-433
1778752237.237574,605,-348
1778752237.256301,405,-262
1778752237.270429,420,-246
1778752237.289547,-19,-265
1778752237.303325,-142,-231
1778752237.32158,-582,-156
1778752237.335705,-673,-147
1778752237.352589,-821,-260
1778752237.368132,-745,-256
1778752237.38576,-691,-256
1778752237.40117,-665,-239
1778752237.418636,-575,-355
1778752237.434494,-691,-306
1778752237.453612,-572,-313
1778752237.467952,-570,-312
1778752237.485972,-547,-311
1778752237.500577,-569,-313
1778752237.518181,-561,-294
1778752237.535259,-548,-254
1778752237.55334,-482,-297
1778752237.568316,-480,-351
1778752237.587194,-586,-356
1778752237.602543,-667,-354
1778752237.622114,-705,-356
1778752237.636272,-763,-370
1778752237.655546,-691,-377
1778752237.669609,-663,-386
1778752237.689369,-691,-376
1778752237.703408,-683,-375
1778752237.723001,-608,-357
1778752237.736216,-571,-363
1778752237.752742,-587,-364
1778752237.768731,-539,-369
1778752237.788463,-531,-383
1778752237.803906,-522,-384
1778752237.821112,-477,-391
1778752237.837335,-493,-409
1778752237.854086,-458,-419
1778752237.868609,-428,-417
1778752237.888809,-394,-399
1778752237.908142,-400,-403
1778752237.923205,546,8
1778752238.073897,531,233
1778752238.092149,13762,4590
1778752238.105613,10310,3522
1778752238.122122,9195,3064
1778752238.140403,8578,3035
1778752238.155715,9434,3359
1778752238.171102,9800,3481
1778752238.18801,9765,3473
1778752238.202446,9697,3389
1778752238.220579,11556,4561
1778752238.235238,11329,4163
1778752238.253155,11639,4655
1778752238.267106,10432,4047
1778752238.286027,9814,4690
1778752238.300544,9358,4174
1778752238.319558,10506,4264
1778752238.334248,9839,3790
1778752238.352283,11070,3532
1778752238.369042,9857,3431
1778752238.387258,8560,2990
1778752238.401833,8619,2985
1778752238.419933,10136,3347
1778752238.435733,10259,3204
1778752238.456964,10971,3322
1778752238.472432,10761,3322
1778752238.489701,11154,3344
1778752238.503508,11278,3451
1778752238.523047,10918,3222
1778752238.535798,10627,3298
1778752238.554589,10629,3150
1778752238.568578,10750,3369
1778752238.585766,10455,3357
1778752238.60224,10552,3458
1778752238.617371,8840,3036
1778752238.637036,9836,3072
1778752238.657251,9345,3548
1778752238.671283,10394,3738
1778752238.690346,9204,3393
1778752238.706147,9782,3325
1778752238.72317,9497,3434
1778752238.741909,10015,3653
1778752238.756879,9562,3684
1778752238.7752,9935,3484
1778752238.788821,10464,3504
1778752238.808349,9987,3425
1778752238.822386,10132,3565
1778752238.839823,9482,3243
1778752238.857988,9479,3336
1778752238.872192,9590,3461
1778752238.889916,9145,3572
1778752238.905013,9547,3587
1778752238.921032,9205,3579
1778752238.935404,9390,3636
1778752238.955737,8971,3688
1778752238.96867,9099,3736
1778752238.985374,9254,3726
1778752239.000801,9304,3708
1778752239.020253,9044,3689
1778752239.035192,9341,3771
1778752239.052873,9258,4028
1778752239.351945,8981,4092
1778752239.370878,-4271,-1403
1778752239.389974,-1171,-185
1778752239.404585,46,284
1778752239.422187,251,43
1778752239.43823,287,86
1778752239.45305,369,-53
1778752239.4687,324,-25
1778752239.488369,359,-66
1778752239.508547,288,-58
1778752239.52385,199,-55
1778752239.540826,21,-35
1778752239.554952,-128,-65
1778752239.573777,-148,-75
1778752239.589039,-169,-78
1778752239.608236,-232,-116
1778752239.622451,-296,-149
1778752239.641529,-408,-104
1778752239.657039,-468,-92
1778752239.673512,-436,-108
1778752239.692479,-510,-132
1778752239.710484,-547,-137
1778752239.729013,-586,-167
1778752239.743586,-632,-141
1778752239.760094,-707,-81
1778752239.775825,-734,-38
1778752239.791609,-768,-15
1778752239.806979,-764,-1
1778752239.82599,-599,-75
1778752239.843866,-546,-184
1778752239.85963,-601,-279
1778752239.877344,-532,-288
1778752239.892782,-508,-232
1778752239.910066,-179,-239
1778752239.925972,-54,-300
1778752239.945986,10028,1431
1778752239.960482,7538,996
1778752239.979522,5844,851
1778752239.994644,5126,767
1778752240.0126,5767,269
1778752240.026853,6753,-101
1778752240.048328,5695,-120
1778752240.06363,5525,34
1778752240.080326,5237,233
1778752240.098181,4194,417
1778752240.112325,3449,363
1778752240.132055,4822,711
1778752240.150779,3962,735
1778752240.164692,3786,656
1778752240.181947,4430,283
1778752240.200679,4356,280
1778752240.215727,5107,178
1778752240.232117,4991,151
1778752240.252894,5206,431
1778752240.267289,5149,178
1778752240.284329,5588,-38
1778752240.300592,5114,510
1778752240.317981,6131,658
1778752240.333741,6764,482
1778752240.35182,6856,513
1778752240.368679,6588,609
1778752240.388992,5496,816
1778752240.404843,5455,866
1778752240.420303,5657,459
1778752240.435754,5734,515
1778752240.451113,5600,576
1778752240.472389,5372,631
1778752240.485321,5323,676
1778752240.504177,5476,658
1778752240.518484,5342,691
1778752240.534955,5558,690
1778752240.552193,5572,667
1778752240.567175,5529,708
1778752240.585009,5791,843
1778752240.600528,5792,919
1778752240.618518,7030,865
1778752240.853954,7312,864
1778752240.87183,4530,863
1778752240.885852,4804,724
1778752240.905487,5040,457
1778752240.918141,5066,392
1778752240.935626,5046,709
1778752240.956091,4954,770
1778752240.970566,4773,773
1778752240.988165,4570,830
1778752241.171005,4460,848
1778752241.186772,-6783,620
1778752241.201066,-4091,536
1778752241.217556,7255,1533
1778752241.236859,5385,905
1778752241.252537,4547,316
1778752241.269531,4132,325
1778752241.284284,4008,341
1778752241.30284,4081,550
1778752241.318344,4372,529
1778752241.337315,5009,233
1778752241.35137,5504,218
1778752241.37015,5877,74
1778752241.389051,5609,45
1778752241.405696,5818,101
1778752241.423298,5489,230
1778752241.437191,5490,157
1778752241.454028,5379,148
1778752241.46833,5569,390
1778752241.487511,-4111,-841
1778752241.502805,-886,-749
1778752241.518201,-517,-747
1778752241.534481,-268,-723
1778752241.553109,-296,-859
1778752241.57064,-440,-965
1778752241.587209,-386,-998
1778752241.603817,-369,-992
1778752241.621208,-368,-948
1778752241.638139,-371,-872
1778752241.655491,-212,-878
1778752241.671396,-111,-774
1778752241.685705,-78,-720
1778752241.702596,-56,-691
1778752241.717452,-34,-679
1778752241.735419,137,-569
1778752241.751047,158,-559
1778752241.771975,82,-583
1778752241.78584,63,-605
1778752241.804218,28,-585
1778752241.820322,32,-593
1778752241.835266,25,-612
1778752241.853316,-31,-564
1778752241.868492,-26,-581
1778752241.888283,30,-578
1778752241.900881,129,-563
1778752241.920511,132,-589
1778752241.93469,172,-626
1778752241.95085,195,-586
1778752241.973099,220,-565
1778752241.988222,123,-502
1778752242.005509,152,-446
1778752242.021214,177,-406
1778752242.040451,120,-412
1778752242.055534,56,-395
1778752242.073333,-7,-312
1778752242.087945,-28,-257
1778752242.107016,-209,-179
1778752242.121571,-347,-183
1778752242.140546,-389,-182
1778752242.15502,-444,-180
1778752242.17262,-432,-205
1778752242.186774,-501,-266
1778752242.207517,-405,-223
1778752242.22135,-340,-237
1778752242.238416,-244,-297
1778752242.255568,-230,-333
1778752242.269885,-210,-360
1778752242.28848,-208,-347
1778752242.307427,-190,-344
1778752242.323282,-74,-313
1778752242.342716,-169,-277
1778752242.35943,-186,-275
1778752242.374908,-248,-268
1778752242.391052,-282,-286
1778752242.409612,-413,-240
1778752242.423631,-447,-235
1778752242.441191,-400,-270
1778752242.455898,-312,-280
1778752242.473075,-305,-312
1778752242.487866,-318,-350
1778752242.505718,-266,-364
1778752242.521404,-269,-379
1778752242.540373,-226,-400
1778752242.555345,-223,-404
1778752242.573688,-249,-460
1778752242.588158,-327,-474
1778752242.607369,-290,-447
1778752242.622201,-285,-449
1778752242.642205,-275,-461
1778752242.659314,-292,-475
1778752242.67527,4,-731
1778752242.694904,-69,-679
1778752242.712519,-115,-653
1778752242.727269,-141,-637
1778752242.74394,-162,-610
1778752242.759764,-174,-592
1778752242.777994,-180,-597
1778752242.792838,-205,-578
1778752242.81168,-215,-586
1778752242.826702,-223,-582
1778752242.845379,-211,-586
1778752242.861114,-180,-599
1778752242.880087,-166,-580
1778752242.894203,-178,-576
1778752242.912541,-146,-558
1778752242.927772,-144,-538
1778752242.947914,-56,-540
1778752242.965692,1,-536
1778752242.983412,76,-508
1778752243.000371,157,-480
1778752243.015301,187,-482
1778752243.032865,860,-717
1778752243.047849,1342,-823
1778752243.063222,1452,-785
1778752243.082887,1446,-831
1778752243.098913,1380,-754
1778752243.117686,1307,-667
1778752243.134754,1560,-740
1778752243.153307,1473,-678
1778752243.166863,1586,-687
1778752243.183455,1027,-544
1778752243.200269,1237,-592
1778752243.217637,1238,-579
1778752243.233606,1368,-581
1778752243.250092,1730,-629
1778752243.269195,1910,-670
1778752243.284263,1791,-714
1778752243.30215,982,-435
1778752243.317027,943,-296
1778752243.335032,845,-166
1778752243.350295,968,-147
1778752243.366865,902,-90
1778752243.382694,943,-90
1778752243.401471,1057,-54
1778752243.416674,1087,-29
1778752243.433618,1174,-50
1778752243.454437,1226,-62
1778752243.473533,1203,-9
1778752243.492943,1210,-10
1778752243.512699,1168,-1
1778752243.526803,1184,9
1778752243.545173,1154,18
1778752243.562603,1106,24
1778752243.580252,929,1
1778752243.595528,855,11
1778752243.612455,780,20
1778752243.628822,734,40
1778752243.644692,568,51
1778752243.659917,497,45
1778752243.676955,439,2
1778752243.695852,347,-13
1778752243.712942,227,8
1778752243.727847,140,-5
1778752243.743436,131,-13
1778752243.760912,114,-27
1778752243.775291,137,-26
1778752243.792717,129,-19
1778752243.809859,107,-9
1778752243.826652,107,0
1778752243.84284,120,-8
1778752243.860806,79,-57
1778752243.876664,8,-86
1778752243.89346,-42,-75
1778752243.909908,-92,-76
1778752243.926652,-120,-77
1778752243.945245,-148,-82
1778752243.960135,-201,-97
1778752243.979203,-248,-84
1778752243.997189,-275,-75
1778752244.013377,-337,-81
1778752244.028247,-354,-77
1778752244.04713,-361,-78
1778752244.062616,-367,-85
1778752244.079248,-374,-88
1778752244.095454,-361,-88
1778752244.111057,-383,-68
1778752244.127353,-410,-57
1778752244.144982,-439,-85
1778752244.165208,-476,-93
1778752244.179326,-448,-78
1778752244.19859,-382,-56
1778752244.213142,-319,-46
1778752244.230032,-349,-73
1778752244.245738,-362,-75
1778752244.263795,-356,-71
1778752244.279033,-327,-68
1778752244.296915,-324,-83
1778752244.311516,-296,-88
1778752244.328968,-305,-83
1778752244.346986,-283,-74
1778752244.361424,-296,-74
1778752244.382336,-304,-93
1778752244.397473,-311,-105
1778752244.414374,-322,-111
1778752244.429981,-295,-116
1778752244.447197,-267,-131
1778752244.46266,-245,-151
1778752244.479562,-236,-143
1778752244.497414,-227,-146
1778752244.512728,-225,-137
1778752244.529145,-250,-142
1778752244.544157,-267,-139
1778752244.560908,-293,-135
1778752244.575767,-316,-129
1778752244.593465,-319,-109
1778752244.610983,-360,-92
1778752244.625549,-387,-85
1778752244.642678,-366,-53
1778752244.659034,-342,6
1778752244.676209,-329,24
1778752244.694124,-314,90
1778752244.710009,-304,132
1778752244.7257,-333,143
1778752244.741658,-371,147
1778752244.75874,-375,165
1778752244.777186,-391,182
1778752244.792763,-405,196
1778752244.8133,-369,191
1778752244.829875,-352,195
1778752244.84514,-390,211
1778752244.860847,-373,212
1778752244.877643,-335,223
1778752244.893218,-330,213
1778752244.911159,-326,212
1778752244.927399,-331,208
1778752244.942813,-317,224
1778752244.958691,-326,217
1778752244.975276,-309,215
1778752244.991887,-307,215
1778752245.007856,-299,219
1778752245.025112,-271,232
1778752245.042494,-275,234
1778752245.058212,-278,229
1778752245.075052,-285,237
1778752245.092376,-291,236
1778752245.109311,-302,230
1778752245.125159,-300,223
1778752245.138948,-305,217
1778752245.157305,-300,223
1778752245.172009,-290,227
1778752245.188456,-292,223
1778752245.205154,-307,217
1778752245.219055,-298,222
1778752245.239427,-303,217
1778752245.254581,-317,211
1778752245.272705,-303,205
1778752245.290245,-315,187
1778752245.309275,-302,196
1778752245.324101,-308,196
1778752245.34314,-306,160
1778752245.358135,-295,132
1778752245.374475,-299,103
1778752245.392112,-310,92
1778752245.410105,-306,65
1778752245.429323,-277,20
1778752245.444677,-272,27
1778752245.46243,-279,0
1778752245.477399,-289,0
1778752245.495333,-258,-15
1778752245.50983,-216,-16
1778752245.52692,-228,-17
1778752245.54273,-207,-15
1778752245.560646,-196,-14
1778752245.574189,-171,-11
1778752245.592785,-240,-18
1778752245.608848,-264,-23
1778752245.623541,-274,-27
1778752245.643468,-268,-30
1778752245.658282,-275,-31
1778752245.679317,-325,-33
1778752245.693544,-328,-30
1778752245.714416,-369,-38
1778752245.731109,-366,-41
1778752245.749389,-402,-50
1778752245.765142,-400,-50
1778752245.781506,-498,-74
1778752245.799899,-501,-80
1778752245.814382,-526,-85
1778752245.832351,-538,-85
1778752245.849021,-546,-92
1778752245.865263,-568,-93
1778752245.880999,-591,-102
1778752245.900124,-554,-16
1778752245.915558,-621,-8
1778752245.933535,-604,-120
1778752245.94881,-560,-134
1778752245.965694,-540,-360
1778752245.982155,-544,-397
1778752245.999164,361,-894
1778752246.014443,325,-925
1778752246.030167,-19,-858
1778752246.047966,-237,-825
1778752246.062872,-391,-814
1778752246.080965,-545,-656
1778752246.099795,-811,-603
1778752246.116613,-809,-544
1778752246.136931,-614,-392
1778752246.152182,-557,-296
1778752246.168475,-423,-312
1778752246.184322,-386,-303
1778752246.201647,-294,-346
1778752246.21714,-300,-356
1778752246.235119,-280,-383
1778752246.250372,-306,-385
1778752246.268159,-125,-660
1778752246.285336,-171,-662
1778752246.301758,-141,-586
1778752246.316557,-132,-594
1778752246.335899,-97,-642
1778752246.352559,-57,-683
1778752246.367962,-10,-593
1778752246.382737,13,-566
1778752246.400078,30,-615
1778752246.417848,-6,-713
1778752246.4333,19,-720
1778752246.456705,13,-757
1778752246.47375,102,-702
1778752246.489116,214,-658
1778752246.507833,183,-651
1778752246.522179,157,-640
1778752246.54119,795,-906
1778752246.556757,734,-917
1778752246.57265,920,-1064
1778752246.587807,851,-1037
1778752246.605705,774,-959
1778752246.621989,621,-886
1778752246.639498,447,-817
1778752246.652969,445,-797
1778752246.671076,422,-818
1778752246.686537,436,-822
1778752246.702551,436,-818
1778752246.716786,545,-818
1778752246.734495,325,-799
1778752246.749963,386,-816
1778752246.77026,593,-821
1778752246.783056,668,-816
1778752246.802988,474,-811
1778752246.817654,359,-782
1778752246.834575,548,-759
1778752246.850644,-734,-139
1778752246.868695,-844,54
1778752246.884155,-718,104
1778752246.901097,-924,-43
1778752246.915206,-1005,-55
1778752246.933492,-874,-136
1778752246.95193,-829,-177
1778752246.972345,-882,-264
1778752246.985346,-801,-282
1778752247.005528,-885,-282
1778752247.018994,-932,-303
1778752247.039096,-1053,-407
1778752247.055051,-1132,-505
1778752247.072142,-1097,-400
1778752247.090016,-1080,-378
1778752247.108075,-940,-321
1778752247.125832,-982,-262
1778752247.142124,-941,-213
1778752247.158885,-752,-259
1778752247.172883,-613,-280
1778752247.192054,272,-522
1778752247.207985,-75,-447
1778752247.224558,-41,-382
1778752247.241599,1,-342
1778752247.258041,111,-346
1778752247.273169,106,-348
1778752247.288898,285,-380
1778752247.307057,350,-343
1778752247.320009,348,-350
1778752247.339138,458,-277
1778752247.353176,537,-235
1778752247.369942,634,-210
1778752247.386553,595,-232
1778752247.404854,1166,-477
1778752247.418979,1119,-494
1778752247.437173,933,-479
1778752247.451158,844,-506
1778752247.469017,1114,-543
1778752247.483666,892,-471
1778752247.501255,872,-526
1778752247.516531,941,-558
1778752247.533379,399,-426
1778752247.548859,326,-477
1778752247.567683,168,-444
1778752247.582988,131,-412
1778752247.601074,473,-558
1778752247.615073,480,-576
1778752247.633044,826,-704
1778752247.649411,728,-700
1778752247.665165,947,-745
1778752247.683048,1002,-750
1778752247.698368,407,-487
1778752247.714399,301,-310
1778752247.732623,351,-295
1778752247.749934,406,-307
1778752247.766526,254,-325
1778752247.78215,170,-338
1778752247.80037,57,-367
1778752247.814928,-1,-411
1778752247.834749,-53,-370
1778752247.849109,-64,-375
1778752247.867237,-34,-389
1778752247.882225,-42,-397
1778752247.899748,-42,-430
1778752247.915382,-105,-475
1778752247.932192,-214,-608
1778752247.948092,-247,-699
1778752247.966438,214,-930
1778752247.980911,290,-995
1778752247.99761,123,-1004
1778752248.011936,42,-1048
1778752248.031514,441,-1188
1778752248.048115,506,-1210
1778752248.067294,485,-1270
1778752248.083029,416,-1285
1778752248.099683,422,-1275
1778752248.118246,438,-1379
1778752248.13804,426,-1410
1778752248.156986,420,-1419
1778752248.1753,423,-1404
1778752248.190825,476,-1431
1778752248.207545,375,-1402
1778752248.224168,294,-1403
1778752248.240819,339,-1353
1778752248.257907,306,-1353
1778752248.27386,307,-1371
1778752248.294444,283,-1333
1778752248.308916,313,-1324
1778752248.326531,391,-1256
1778752248.342444,474,-1234
1778752248.359708,-34,-884
1778752248.375488,-476,-631
1778752248.391457,-218,-146
1778752248.410464,-138,5
1778752248.426337,-215,107
1778752248.441105,-247,101
1778752248.458916,-303,91
1778752248.474669,-327,79
1778752248.495235,-312,128
1778752248.511068,-357,107
1778752248.529371,-398,113
1778752248.545338,-435,93
1778752248.560033,-470,43
1778752248.578395,-467,33
1778752248.594212,-478,33
1778752248.608805,-504,28
1778752248.627533,-520,16
1778752248.643802,-525,-3
1778752248.659524,-560,-50
1778752248.675264,-570,-77
1778752248.695388,-577,-85
1778752248.710109,-586,-75
1778752248.727606,-581,-100
1778752248.742004,-605,-124
1778752248.759255,-567,-106
1778752248.77519,-572,-110
1778752248.79084,-562,-96
1778752248.805627,-567,-99
1778752248.823011,-549,-85
1778752248.838174,-560,-92
1778752248.854778,-576,-110
1778752248.87098,-528,-109
1778752248.887505,-529,-117
1778752248.901999,-520,-118
1778752248.923361,-501,-116
1778752248.939332,-491,-122
1778752248.956406,-488,-95
1778752248.972326,-487,-96
1778752248.99194,-497,-100
1778752249.008625,-493,-99
1778752249.02384,-501,-105
1778752249.04151,-546,-128
1778752249.058847,-567,-132
1778752249.075691,-629,-168
1778752249.091284,-693,-207
1778752249.107164,-713,-223
1778752249.127886,-721,-222
1778752249.143543,-725,-210
1778752249.159466,-780,-255
1778752249.176445,-796,-264
1778752249.193304,-847,-280
1778752249.20984,-885,-295
